AVERAGE_GENE_EXPRESSION	r1_C0	r1_C1	r1_C2	r1_C3	r1_C4	r1_C5	r1_C6	r1_C7	r1_C8
GRM7	0.14	5.5531914893617	0.23728813559322	0.186440677966102	5.78947368421053	0.0909090909090909	2.15686274509804	0.175	0
GRM7-AS1	0.02	0.159574468085106	0	0.0169491525423729	0.333333333333333	0.0181818181818182	0.0784313725490196	0.025	0
RP11-157E16.1	0.008	0.0957446808510638	0	0	0.245614035087719	0	0.0196078431372549	0	0
LMCD1-AS1	1.364	0.24468085106383	0.915254237288136	0.813559322033898	0.736842105263158	0.690909090909091	0.411764705882353	1.6	0.347826086956522
AC018832.1	0	0.0106382978723404	0	0	0.0350877192982456	0.0181818181818182	0	0.025	0
LMCD1	0.012	0	0.0338983050847458	0.0338983050847458	0	0.0545454545454545	0.0196078431372549	0	0
SSUH2	0.008	0.0319148936170213	0	0.0338983050847458	0.0701754385964912	0.0181818181818182	0.0196078431372549	0.025	0.0434782608695652
CAV3	0.004	0.0638297872340425	0.0338983050847458	0.0847457627118644	0.175438596491228	0.0363636363636364	0.0588235294117647	0.025	0
OXTR	0.004	0.0106382978723404	0	0.0338983050847458	0.0526315789473684	0	0	0.075	0
RAD18	0.064	0.287234042553192	0.169491525423729	0.186440677966102	0.43859649122807	0.0181818181818182	0.156862745098039	0.125	0
SRGAP3	0.276	1.86170212765957	0.661016949152542	0.203389830508475	3.05263157894737	0.2	1.47058823529412	1.525	0.347826086956522
THUMPD3-AS1	0.228	0.787234042553192	0.847457627118644	0.644067796610169	1.19298245614035	0.763636363636364	0.764705882352941	0.3	0.173913043478261
THUMPD3	0.02	0.0851063829787234	0	0.0847457627118644	0	0.0363636363636364	0.0784313725490196	0.075	0
SETD5	0.456	1.71276595744681	1.6271186440678	1.57627118644068	2.85964912280702	0.818181818181818	1.7843137254902	1	0.826086956521739
LHFPL4	0.056	0.48936170212766	0.152542372881356	0.169491525423729	0.859649122807018	0.0545454545454545	0.411764705882353	0.075	0
MTMR14	0.028	0.074468085106383	0.0338983050847458	0.152542372881356	0.105263157894737	0.0909090909090909	0.0784313725490196	0.1	0.217391304347826
CPNE9	0.008	0.24468085106383	0	0.0677966101694915	0.596491228070175	0.0181818181818182	0.0980392156862745	0.025	0
BRPF1	0.004	0.074468085106383	0	0	0.0175438596491228	0.0363636363636364	0	0	0
OGG1	0.032	0.382978723404255	0.135593220338983	0.203389830508475	0.631578947368421	0.0727272727272727	0.215686274509804	0.075	0
CAMK1	0.016	0.340425531914894	0.0169491525423729	0.0677966101694915	0.666666666666667	0.0363636363636364	0.352941176470588	0.05	0
TADA3	0.052	0.117021276595745	0.0508474576271186	0.0508474576271186	0.228070175438596	0.0727272727272727	0.0392156862745098	0.1	0.0434782608695652
TTLL3	0.016	0.0531914893617021	0	0.0508474576271186	0.157894736842105	0	0.0784313725490196	0.075	0.0434782608695652
RPUSD3	0.024	0.148936170212766	0.0169491525423729	0	0.192982456140351	0.0181818181818182	0.156862745098039	0.075	0.0434782608695652
JAGN1	0.016	0.0531914893617021	0.0338983050847458	0.0169491525423729	0.0701754385964912	0.0545454545454545	0.0588235294117647	0	0
IL17RE	0.004	0.0212765957446809	0.0508474576271186	0.0169491525423729	0.0701754385964912	0.0181818181818182	0.0392156862745098	0.025	0
IL17RC	0.008	0.0957446808510638	0.0169491525423729	0.0508474576271186	0.12280701754386	0	0.0588235294117647	0.075	0
CRELD1	0.048	0.425531914893617	0.0847457627118644	0.101694915254237	0.403508771929825	0	0.352941176470588	0.175	0
PRRT3	0.02	0.138297872340426	0.0338983050847458	0.0169491525423729	0.157894736842105	0.0181818181818182	0.0784313725490196	0	0
PRRT3-AS1	0.012	0.0212765957446809	0.0508474576271186	0.135593220338983	0.0350877192982456	0.0363636363636364	0	0	0
RP11-1020A11.2	0.008	0	0	0.0169491525423729	0	0	0	0	0
EMC3	0.084	0.212765957446809	0.11864406779661	0.220338983050847	0.596491228070175	0.0909090909090909	0.372549019607843	0.175	0.0434782608695652
FANCD2	0.024	0.148936170212766	0.0677966101694915	0.0508474576271186	0.210526315789474	0.0363636363636364	0.156862745098039	0.025	0.0434782608695652
FANCD2OS	0.008	0.0531914893617021	0.0338983050847458	0.0169491525423729	0.0175438596491228	0	0	0.025	0.0434782608695652
BRK1	0.056	0.276595744680851	0.186440677966102	0.169491525423729	0.421052631578947	0.163636363636364	0.117647058823529	0	0.0869565217391304
VHL	0.028	0.180851063829787	0.0847457627118644	0.0677966101694915	0.245614035087719	0.0363636363636364	0.117647058823529	0.05	0.0434782608695652
IRAK2	0.092	0.234042553191489	0.0338983050847458	0.0508474576271186	0.350877192982456	0.236363636363636	0.196078431372549	0.075	0.478260869565217
GHRL	0.008	0.0319148936170213	0.0169491525423729	0.0508474576271186	0.0350877192982456	0	0.0196078431372549	0.025	0
SEC13	0.04	0.138297872340426	0.0677966101694915	0.152542372881356	0.315789473684211	0.127272727272727	0.0392156862745098	0.15	0.0434782608695652
ATP2B2	0.028	1.8936170212766	0.203389830508475	0.322033898305085	2.78947368421053	0.0181818181818182	1.41176470588235	0.6	0.0434782608695652
LINC00606	0	0	0	0	0	0	0	0.075	0
SLC6A11	0.012	0.106382978723404	0.0847457627118644	0.322033898305085	0.263157894736842	0	0.137254901960784	0.575	0
SLC6A1	0.3	0.0531914893617021	0.220338983050847	0.0847457627118644	0.140350877192982	0.0727272727272727	1.31372549019608	1.025	0
SLC6A1-AS1	1.292	0.0957446808510638	1.22033898305085	0.779661016949153	0.192982456140351	0.0545454545454545	8.66666666666667	5.45	0
HRH1	0.032	0.223404255319149	0.152542372881356	0.355932203389831	0.666666666666667	0.0545454545454545	0.215686274509804	0.625	0.260869565217391
ATG7	0.46	2.09574468085106	0.491525423728814	0.88135593220339	2.68421052631579	0.727272727272727	1.74509803921569	1.225	2.65217391304348
VGLL4	0.32	0.829787234042553	0.644067796610169	0.542372881355932	1.54385964912281	0.4	1.01960784313725	0.625	0.217391304347826
TAMM41	0.136	0.393617021276596	0.254237288135593	0.11864406779661	0.719298245614035	0.181818181818182	0.450980392156863	0.25	0.130434782608696
SYN2	0.036	3.18085106382979	0.0847457627118644	0.0338983050847458	4.59649122807018	0	3.6078431372549	0.15	0
PPARG	0.024	0.351063829787234	0.0338983050847458	0.0677966101694915	0.228070175438596	0.145454545454545	0.450980392156863	0.05	0.347826086956522
TSEN2	0.084	0.319148936170213	0.23728813559322	0.203389830508475	0.368421052631579	0.145454545454545	0.392156862745098	0.175	0
MKRN2OS	0.016	0.0957446808510638	0.0338983050847458	0.0508474576271186	0.298245614035088	0.0181818181818182	0.156862745098039	0.075	0
MKRN2	0.02	0.234042553191489	0	0.11864406779661	0.280701754385965	0.0727272727272727	0.0980392156862745	0	0
RAF1	0.236	0.521276595744681	0.271186440677966	0.406779661016949	0.789473684210526	0.272727272727273	0.686274509803922	0.3	0.130434782608696
TMEM40	0.012	0.0425531914893617	0	0	0.0526315789473684	0	0.0392156862745098	0.025	0
CAND2	0.02	0.148936170212766	0.0508474576271186	0	0.403508771929825	0.0181818181818182	0.215686274509804	0.025	0
RPL32	0.152	0.776595744680851	0.491525423728814	0.508474576271186	0.87719298245614	0.381818181818182	0.411764705882353	0.175	0.304347826086957
IQSEC1	0.184	0.978723404255319	0.0508474576271186	0.169491525423729	1.45614035087719	0.218181818181818	0.666666666666667	0.275	0.0869565217391304
NUP210	0.064	0.212765957446809	0.0677966101694915	0.101694915254237	0.263157894736842	0.0181818181818182	0.215686274509804	0.025	0.0869565217391304
HDAC11-AS1	0	0.0319148936170213	0	0	0	0	0	0	0
HDAC11	0.176	0.148936170212766	0	0.0169491525423729	0.157894736842105	0.0363636363636364	0.0392156862745098	0.075	0.0434782608695652
FBLN2	0	0.0212765957446809	0	0.0169491525423729	0.0701754385964912	0	0.0196078431372549	0.025	0
LINC00620	0	0.0425531914893617	0	0.0169491525423729	0.0526315789473684	0	0	0	0
WNT7A	0	0.0531914893617021	0.0338983050847458	0.0169491525423729	0.0526315789473684	0	0.0196078431372549	0.025	0
TPRXL	0.012	0.0531914893617021	0	0.0338983050847458	0.087719298245614	0	0.0588235294117647	0.025	0
CHCHD4	0.008	0	0	0.0169491525423729	0.0175438596491228	0	0	0	0
TMEM43	0.016	0.0425531914893617	0.11864406779661	0.0677966101694915	0.12280701754386	0.0181818181818182	0.176470588235294	0.025	0
XPC	0.076	0.148936170212766	0.0677966101694915	0.0338983050847458	0.12280701754386	0.163636363636364	0.215686274509804	0.05	0.0434782608695652
LSM3	0.024	0.074468085106383	0.0508474576271186	0.0169491525423729	0.210526315789474	0.0727272727272727	0.0980392156862745	0	0.0434782608695652
SLC6A6	0.056	0.074468085106383	0.0338983050847458	0.169491525423729	0.315789473684211	0.345454545454545	0.156862745098039	0.025	0.173913043478261
GRIP2	0.008	0.0319148936170213	0.0169491525423729	0	0.0526315789473684	0	0.862745098039216	0	0
CCDC174	0.04	0.180851063829787	0.0847457627118644	0.11864406779661	0.245614035087719	0.0727272727272727	0.137254901960784	0.05	0.0434782608695652
C3orf20	0.036	0.0957446808510638	0.0677966101694915	0	0.175438596491228	0.0727272727272727	0	0.025	0
FGD5	0.008	0.0425531914893617	0	0	0.0526315789473684	0.0363636363636364	0.0196078431372549	0	0
FGD5-AS1	0.064	0.191489361702128	0.0847457627118644	0.0847457627118644	0.245614035087719	0.0363636363636364	0.0980392156862745	0.125	0.0869565217391304
NR2C2	0.264	0.340425531914894	0.406779661016949	0.338983050847458	0.684210526315789	0.309090909090909	0.490196078431373	0.225	0.217391304347826
MRPS25	0.06	0.297872340425532	0.0847457627118644	0.23728813559322	0.491228070175439	0.145454545454545	0.392156862745098	0.15	0.130434782608696
RBSN	0.048	0.0957446808510638	0.152542372881356	0.101694915254237	0.228070175438596	0.0909090909090909	0.117647058823529	0.225	0.0434782608695652
CAPN7	0.108	0.404255319148936	0.169491525423729	0.23728813559322	0.614035087719298	0.309090909090909	0.352941176470588	0.125	0.130434782608696
SH3BP5-AS1	0.028	0.0212765957446809	0.0169491525423729	0.0338983050847458	0.0175438596491228	0.0181818181818182	0.0588235294117647	0	0
SH3BP5	0.08	0.223404255319149	0.0169491525423729	0.0847457627118644	1	0.2	0.333333333333333	0	0.260869565217391
METTL6	0.06	0.265957446808511	0.169491525423729	0.11864406779661	0.473684210526316	0	0.549019607843137	0.05	0
EAF1	0.024	0.191489361702128	0.0508474576271186	0.135593220338983	0.280701754385965	0.0909090909090909	0.137254901960784	0.05	0.0869565217391304
EAF1-AS1	0.012	0.0638297872340425	0	0.0847457627118644	0.12280701754386	0.0181818181818182	0.0196078431372549	0.05	0
COLQ	0.06	0.468085106382979	0.101694915254237	0.101694915254237	0.912280701754386	0.0363636363636364	0.431372549019608	0.025	0.0869565217391304
HACL1	0.072	0.340425531914894	0.135593220338983	0.152542372881356	0.578947368421053	0.0727272727272727	0.352941176470588	0.275	0
BTD	0.04	0.117021276595745	0.101694915254237	0	0.105263157894737	0.0181818181818182	0.0588235294117647	0.125	0
ANKRD28	0.432	0.702127659574468	0.610169491525424	0.813559322033898	1.21052631578947	0.672727272727273	0.725490196078431	0.25	0.217391304347826
GALNT15	0.1	0.0425531914893617	0.0169491525423729	0.169491525423729	0.315789473684211	0.181818181818182	0	0.125	0
DPH3	0.004	0.0106382978723404	0	0.0169491525423729	0.0350877192982456	0.0181818181818182	0.0196078431372549	0	0.0869565217391304
OXNAD1	0.08	0.297872340425532	0.0847457627118644	0.23728813559322	0.631578947368421	0.2	0.274509803921569	0.15	0.130434782608696
RFTN1	0.008	0.542553191489362	0.0338983050847458	0.135593220338983	1.08771929824561	0.0181818181818182	0.196078431372549	0.025	0.130434782608696
DAZL	0.004	0.0106382978723404	0	0.0338983050847458	0.0350877192982456	0	0.0196078431372549	0	0
PLCL2	0.06	1.08510638297872	0.0847457627118644	0.0508474576271186	1.2280701754386	0.0909090909090909	0.745098039215686	0.05	0.391304347826087
TBC1D5	0.972	2.04255319148936	0.728813559322034	1.33898305084746	3.24561403508772	0.745454545454545	2.09803921568627	1.05	1
RP11-320G10.1	0.004	0.0106382978723404	0	0	0.0350877192982456	0	0	0	0
KCNH8	1.444	0.127659574468085	0.406779661016949	0.23728813559322	0.403508771929825	0.0727272727272727	0.0980392156862745	0.075	0.0869565217391304
EFHB	0.016	0.0531914893617021	0.0508474576271186	0.0508474576271186	0.175438596491228	0.0545454545454545	0.117647058823529	0.125	0
RAB5A	0.052	0.234042553191489	0.135593220338983	0.203389830508475	0.491228070175439	0.181818181818182	0.274509803921569	0.125	0.130434782608696
PP2D1	0	0	0.0169491525423729	0.0169491525423729	0.0175438596491228	0	0	0	0
KAT2B	0.552	0.170212765957447	1.42372881355932	0.491525423728814	0.456140350877193	0.563636363636364	0.215686274509804	1	0.0869565217391304
SGOL1	0.008	0	0	0	0	0	0	0.025	0.0434782608695652
RP11-901H12.1	0.032	0.148936170212766	0.0508474576271186	0.0847457627118644	0.175438596491228	0.0545454545454545	0.0980392156862745	0.05	0
ZNF385D	0.072	1.08510638297872	0.0847457627118644	0.423728813559322	2.01754385964912	0.218181818181818	9.27450980392157	0.175	0
ZNF385D-AS2	0	0.074468085106383	0	0	0.087719298245614	0	0.647058823529412	0	0
UBE2E2	1.936	4.58510638297872	0.220338983050847	0.576271186440678	7.75438596491228	0.6	2.29411764705882	0.5	2.60869565217391
UBE2E1	0.212	0.414893617021277	0.525423728813559	1.10169491525424	0.368421052631579	0.309090909090909	0.352941176470588	0.475	0.260869565217391
NKIRAS1	0.024	0.170212765957447	0.0847457627118644	0.152542372881356	0.245614035087719	0.0363636363636364	0.176470588235294	0.025	0.0434782608695652
RPL15	0.136	0.787234042553192	0.406779661016949	0.406779661016949	0.754385964912281	0.418181818181818	0.568627450980392	0.475	0.173913043478261
NR1D2	0.092	0.393617021276596	0.135593220338983	0.11864406779661	0.403508771929825	0.0545454545454545	0.431372549019608	0.375	0.0434782608695652
THRB	0.1	3.97872340425532	0.305084745762712	0.491525423728814	5.01754385964912	0.0363636363636364	3.15686274509804	0.725	0.0434782608695652
AC133680.1	0.004	0.595744680851064	0.0169491525423729	0.0338983050847458	0.456140350877193	0	0.666666666666667	0	0
RARB	0.02	0.978723404255319	0.101694915254237	0.11864406779661	0.666666666666667	0.0181818181818182	0.725490196078431	0.075	0.0434782608695652
TOP2B	0.16	0.478723404255319	0.457627118644068	0.338983050847458	0.894736842105263	0.181818181818182	0.588235294117647	0.225	0.217391304347826
NGLY1	0.068	0.329787234042553	0.101694915254237	0.203389830508475	0.684210526315789	0.254545454545455	0.470588235294118	0.175	0.217391304347826
OXSM	0.008	0.0851063829787234	0.0338983050847458	0.0169491525423729	0.12280701754386	0.0727272727272727	0.156862745098039	0.025	0
LRRC3B	0.008	0.170212765957447	0.0677966101694915	0.389830508474576	0.298245614035088	0	0.137254901960784	1.65	0
NEK10	0.064	0.936170212765957	0.0677966101694915	0.101694915254237	1.68421052631579	0.145454545454545	1.09803921568627	0.15	0.304347826086957
SLC4A7	0.028	0.287234042553192	0.305084745762712	0.220338983050847	0.421052631578947	0.327272727272727	0.352941176470588	0.05	0.521739130434783
AC098973.2	0.004	0	0	0	0.0350877192982456	0	0	0	0
CMC1	0.148	0.265957446808511	0.0677966101694915	0.0847457627118644	0.543859649122807	0.254545454545455	0.333333333333333	0.075	0.130434782608696
AZI2	0.048	0.234042553191489	0.101694915254237	0.135593220338983	0.298245614035088	0.145454545454545	0.392156862745098	0.05	0.260869565217391
ZCWPW2	0.044	0.24468085106383	0.135593220338983	0.135593220338983	0.508771929824561	0.236363636363636	0.235294117647059	0.1	0
LINC00693	0.04	0.170212765957447	0.0508474576271186	0.23728813559322	0.350877192982456	0.0363636363636364	1.27450980392157	0.575	0.0869565217391304
RBMS3-AS3	0.004	0.0106382978723404	0	0.101694915254237	0.0526315789473684	0.0727272727272727	0.92156862745098	0.65	0
RBMS3	0.06	0.25531914893617	0.135593220338983	0.559322033898305	0.56140350877193	0.309090909090909	4.03921568627451	2.575	0
RBMS3-AS2	0.004	0.0319148936170213	0	0.0169491525423729	0.0701754385964912	0	0.313725490196078	0.2	0
TGFBR2	0.048	0.0638297872340425	0	0.135593220338983	0.0701754385964912	0.0181818181818182	0.0784313725490196	0.15	0.869565217391304
GADL1	0	0.0212765957446809	0	0	0	0	0	0.025	0
STT3B	0.116	0.308510638297872	0.220338983050847	0.152542372881356	0.526315789473684	0.272727272727273	0.254901960784314	0.175	0.173913043478261
OSBPL10	0.008	0.574468085106383	0.0169491525423729	0.152542372881356	1.14035087719298	0.181818181818182	0.784313725490196	0.125	0.0434782608695652
OSBPL10-AS1	0.004	0.0638297872340425	0	0.0169491525423729	0.105263157894737	0.0181818181818182	0.0196078431372549	0	0
GPD1L	0.02	0.180851063829787	0.0169491525423729	0.0508474576271186	0.368421052631579	0	0.117647058823529	0	0.0869565217391304
CMTM8	0.02	0.191489361702128	0.0508474576271186	0.0338983050847458	0.0526315789473684	0.0909090909090909	0.372549019607843	0.075	0
CMTM7	0.028	0.0851063829787234	0.0338983050847458	0.0508474576271186	0.263157894736842	0	0.156862745098039	0	0.521739130434783
CMTM6	0.02	0.074468085106383	0.11864406779661	0.0169491525423729	0.140350877192982	0.0363636363636364	0.196078431372549	0.05	0.391304347826087
DYNC1LI1	0.056	0.202127659574468	0.101694915254237	0.0847457627118644	0.350877192982456	0.0181818181818182	0.235294117647059	0.025	0.0434782608695652
CNOT10	0.128	0.531914893617021	0.203389830508475	0.389830508474576	0.56140350877193	0.181818181818182	0.372549019607843	0.1	0.173913043478261
CNOT10-AS1	0.004	0.0212765957446809	0	0	0	0.0181818181818182	0	0	0
TRIM71	0	0.0531914893617021	0	0	0.0175438596491228	0	0.0784313725490196	0	0
CCR4	0	0.0106382978723404	0	0	0.0175438596491228	0	0	0.025	0
GLB1	0.072	0.297872340425532	0.0677966101694915	0.135593220338983	0.403508771929825	0.0545454545454545	0.490196078431373	0.35	0.130434782608696
CRTAP	0.04	0.127659574468085	0.0508474576271186	0.11864406779661	0.12280701754386	0.0363636363636364	0.137254901960784	0.075	0
RP11-627J17.1	0.008	0.0212765957446809	0	0.0677966101694915	0.0175438596491228	0.0363636363636364	0.0392156862745098	0	0
SUSD5	0.036	0.117021276595745	0.0338983050847458	0	0.087719298245614	0	0.176470588235294	0.025	0
FBXL2	0.14	0.957446808510638	0.0847457627118644	0.406779661016949	1.70175438596491	0.163636363636364	0.784313725490196	0.05	0
UBP1	0.116	0.521276595744681	0.169491525423729	0.203389830508475	0.736842105263158	0.0727272727272727	0.470588235294118	0.075	0.130434782608696
CLASP2	3.428	4.0531914893617	2.86440677966102	1.55932203389831	6.73684210526316	1.2	4.05882352941176	2	0.391304347826087
PDCD6IP	0.292	0.319148936170213	0.288135593220339	0.542372881355932	0.842105263157895	0.436363636363636	0.333333333333333	0.575	0.130434782608696
AC018359.1	0.008	0.24468085106383	0.0169491525423729	0.0677966101694915	0.491228070175439	0	0.0196078431372549	0.05	0
ARPP21	0.216	4.0531914893617	0.0847457627118644	0.0847457627118644	6.26315789473684	0.109090909090909	0.254901960784314	0.05	0
STAC	0.008	0.0212765957446809	0.152542372881356	0.152542372881356	0.0175438596491228	0.0363636363636364	0.0392156862745098	0	0
